Generation,Position,Frequency,Effect,Heterozygosity,Origin
1,91522,0.992950,0.512916,0.014001,1
1,30507,0.981500,1.556883,0.036315,1
1,799296,0.964050,0.293939,0.069315,1
1,408800,0.959800,2.650929,0.077168,1
1,1153183,0.959500,1.664217,0.077719,1
1,787093,0.945700,0.886618,0.102703,1
1,1201995,0.939500,1.717617,0.113680,1
1,677266,0.935900,0.762431,0.119982,1
1,311176,0.909100,2.160355,0.165274,1
1,945732,0.906750,0.428164,0.169109,1
1,372191,0.904900,0.505460,0.172112,1
1,762687,0.878450,0.075060,0.213551,1
1,335582,0.857950,1.219878,0.243744,1
1,1079965,0.836300,0.826992,0.273805,1
1,823702,0.833150,1.036491,0.278022,1
1,518627,0.832600,1.149798,0.278754,1
1,298973,0.811750,0.651904,0.305624,1
1,591845,0.801750,0.315804,0.317894,1
1,1104371,0.800750,0.870780,0.319099,1
1,140334,0.798150,0.933933,0.322213,1
1,347785,0.793900,0.953248,0.327246,1
1,1067762,0.779000,1.570595,0.344318,1
1,933529,0.766900,0.060114,0.357529,1
1,628454,0.760750,1.665034,0.364019,1
1,604048,0.743150,0.559974,0.381756,1
1,665063,0.735650,0.132420,0.388938,1
1,640657,0.725550,0.362433,0.398254,1
1,1165386,0.709800,0.349441,0.411968,1
1,421003,0.708900,0.957568,0.412722,1
1,884717,0.707800,0.225068,0.413638,1
1,567439,0.705100,0.768194,0.415868,1
1,176943,0.702250,1.525904,0.418190,1
1,152537,0.699850,0.984599,0.420120,1
1,213552,0.689450,2.545858,0.428217,1
1,701672,0.688500,2.513819,0.428936,1
1,79319,0.681250,0.688486,0.434297,1
1,1128777,0.678100,0.199386,0.436561,1
1,1018950,0.660000,1.355990,0.448800,1
1,482018,0.655250,1.788167,0.451795,1
1,713875,0.648200,2.491866,0.456074,1
1,128131,0.638000,0.075887,0.461912,1
1,689469,0.631750,0.745080,0.465284,1
1,1189792,0.616200,0.215393,0.472995,1
1,1031153,0.606150,0.480406,0.477464,1
1,201349,0.594100,1.186366,0.482290,1
1,921326,0.592250,0.284037,0.482980,1
1,1177589,0.587350,0.052479,0.484740,1
1,726078,0.577200,0.887596,0.488080,1
1,872514,0.569300,0.553844,0.490395,1
1,457612,0.558850,0.555645,0.493073,1
1,982341,0.552850,0.182998,0.494414,1
1,469815,0.550550,0.056792,0.494889,1
1,494221,0.534550,1.400661,0.497613,1
1,274567,0.529950,1.070815,0.498206,1
1,1140980,0.520450,0.182351,0.499164,1
1,286770,0.497500,0.643995,0.499987,1
1,1214198,0.496450,1.620402,0.499975,1
1,225755,0.495100,1.263381,0.499952,1
1,543033,0.491050,0.574158,0.499840,1
1,579642,0.484750,0.016356,0.499535,1
1,396597,0.465450,1.159634,0.497613,1
1,848108,0.463150,1.244270,0.497284,1
1,54913,0.448150,0.396039,0.494623,1
1,1055559,0.428000,0.628805,0.489632,1
1,67116,0.396300,1.885420,0.478493,1
1,250161,0.381050,1.172582,0.471702,1
1,1043356,0.376900,0.441915,0.469693,1
1,970138,0.373200,3.005356,0.467844,1
1,555236,0.362800,0.240776,0.462352,1
1,750484,0.350800,0.315983,0.455479,1
1,103725,0.350000,2.373807,0.455000,1
1,896920,0.318550,2.033780,0.434152,1
1,262364,0.314150,0.925742,0.430920,1
1,1006747,0.307450,2.489039,0.425849,1
1,738281,0.283500,6.458021,0.406255,1
1,445409,0.275050,0.350330,0.398795,1
1,384394,0.270050,0.693522,0.394246,1
1,909123,0.254350,0.732238,0.379312,1
1,42710,0.245150,0.219771,0.370103,1
1,164740,0.241350,0.554944,0.366200,1
1,506424,0.217750,2.213744,0.340670,1
1,237958,0.189350,0.013697,0.306993,1
1,860311,0.187150,1.410967,0.304250,1
1,18304,0.180150,2.078096,0.295392,1
1,652860,0.170450,0.703154,0.282794,1
1,957935,0.154800,0.341143,0.261674,1
1,774890,0.150350,1.646893,0.255490,1
1,433206,0.141450,0.350869,0.242884,1
1,189146,0.124150,0.575229,0.217474,1
1,530830,0.114700,0.721028,0.203088,1
1,323379,0.094900,0.835745,0.171788,1
1,115928,0.092600,0.404206,0.168050,1
1,6101,0.088200,2.152129,0.160842,1
1,1092168,0.081650,0.442319,0.149967,1
1,616251,0.066600,0.429533,0.124329,1
1,811499,0.053650,0.052734,0.101543,1
1,994544,0.047150,2.183588,0.089854,1
1,1116574,0.035850,1.085005,0.069130,1
1,835905,0.022600,1.139099,0.044178,1
1,359988,0.008900,4.094422,0.017642,1
